B3,2020.01.29 14:00:00,28852.208166
S1,2020.01.30 08:48:00,28880.088378
S1,2020.01.30 08:49:00,28880.088378
S1,2020.01.30 08:50:00,28880.028576
S1,2020.01.30 08:58:00,28880.088576
S1,2020.01.30 08:59:00,28880.078675
B3,2020.01.30 18:42:00,28772.736826
S1,2020.01.31 10:32:00,28865.8152
S1,2020.01.31 10:33:00,28865.825101
S1,2020.01.31 11:39:00,28865.165101
S1,2020.01.31 12:14:00,28862.718028
S1,2020.01.31 12:21:00,28862.629315
S1,2020.01.31 12:22:00,28862.599811
S1,2020.01.31 17:04:00,28856.620404
S1,2020.01.31 17:05:00,28856.373672
S1,2020.01.31 17:06:00,28856.128523
S1,2020.01.31 17:14:00,28856.133672
S1,2020.01.31 17:18:00,28855.770305
S1,2020.01.31 17:30:00,28855.67981
S1,2020.01.31 17:33:00,28855.724167
S1,2020.01.31 17:36:00,28855.491692
S1,2020.01.31 17:37:00,28855.747731
S1,2020.01.31 17:39:00,28855.493276
S1,2020.01.31 18:07:00,28854.036642
S1,2020.01.31 18:10:00,28853.951097
S1,2020.01.31 18:13:00,28854.002781
S1,2020.01.31 18:14:00,28853.904959
S1,2020.01.31 19:36:00,28851.877434
S1,2020.01.31 19:37:00,28851.798424
S1,2020.01.31 19:46:00,28852.535058
S1,2020.01.31 19:47:00,28852.091295
S1,2020.01.31 19:48:00,28852.239018
B3,2020.02.04 14:30:00,28608.278695
B3,2020.02.04 14:57:00,28608.881665
B3,2020.02.04 14:58:00,28608.782853
B1,2020.02.04 15:00:00,28782.862424
B1,2020.02.04 15:45:00,28782.962226
B1,2020.02.04 15:46:00,28782.972127
B1,2020.02.04 15:49:00,28782.902622
B1,2020.02.04 15:59:00,28783.10084
B1,2020.02.04 16:00:00,28783.427968
B1,2020.02.04 16:47:00,28783.797077
B1,2020.02.04 16:48:00,28784.065394
B1,2020.02.04 17:30:00,28784.707176
B1,2020.02.04 17:31:00,28784.647176
B1,2020.02.04 18:32:00,28785.216879
B1,2020.02.04 18:33:00,28785.374502
B1,2020.02.05 20:45:00,28814.214053
B1,2020.02.05 20:46:00,28814.333261
B1,2020.02.06 09:55:00,28852.923289
S3,2020.02.06 17:24:00,28963.578201
S3,2020.02.07 11:48:00,29074.649198
S3,2020.02.07 12:12:00,29078.20898
S3,2020.02.07 12:13:00,29078.179278
S3,2020.02.07 12:47:00,29077.872347
S3,2020.02.07 12:49:00,29077.872545
S3,2020.02.07 16:34:00,29090.936832
S3,2020.02.07 16:35:00,29090.719604
S3,2020.02.07 17:01:00,29091.709107
S3,2020.02.07 17:02:00,29091.887127
S3,2020.02.07 20:58:00,29096.734009
S3,2020.02.07 20:59:00,29096.645098
S3,2020.02.10 10:24:00,29092.369027
S3,2020.02.10 10:27:00,29092.288037
S3,2020.02.10 16:03:00,29087.748656
